Data,Distrito,Código Territorial,Total Mandatos,Mandatos Disponíveis,Total Freguesias,Freguesias Apuradas,Votos Brancos,Percentagem Votos Brancos,Votos Nulos,Percentagem Votos Nulos,Percentagem Votantes,Votantes Inscritos,Total de Votos,Região
2019-10-06 20:20:02,Santarém,LOCAL-140000,0.0,9,141.0,40.0,609.0,2.65,495.0,2.16,56.78,40414.0,22948.0,Centro
2019-10-06 20:20:02,Setúbal,LOCAL-150000,0.0,18,55.0,3.0,40.0,1.41,39.0,1.38,49.12,5767.0,2833.0,Lisboa
2019-10-06 20:20:02,Viana do Castelo,LOCAL-160000,0.0,6,208.0,96.0,903.0,2.89,547.0,1.75,47.9,65198.0,31229.0,Norte
2019-10-06 20:20:02,Vila Real,LOCAL-170000,0.0,5,197.0,94.0,584.0,2.04,779.0,2.72,44.04,65127.0,28685.0,Norte
2019-10-06 20:20:02,Viseu,LOCAL-180000,0.0,8,277.0,153.0,1485.0,2.6,1242.0,2.17,49.57,115266.0,57142.0,Centro
2019-10-06 20:25:02,Açores,LOCAL-400000,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Açores
2019-10-06 20:25:02,Aveiro,LOCAL-010000,0.0,16,147.0,12.0,186.0,2.92,101.0,1.59,53.3,11953.0,6371.0,Norte
2019-10-06 20:25:02,Beja,LOCAL-020000,0.0,3,75.0,23.0,125.0,1.69,136.0,1.84,52.24,14136.0,7384.0,Alentejo
2019-10-06 20:25:02,Braga,LOCAL-030000,0.0,19,347.0,61.0,888.0,2.89,1029.0,3.35,57.16,53691.0,30689.0,Norte
2019-10-06 20:25:02,Bragança,LOCAL-040000,0.0,3,226.0,96.0,268.0,1.91,323.0,2.3,42.88,32796.0,14064.0,Norte
2019-10-06 20:25:02,Castelo Branco,LOCAL-050000,0.0,4,120.0,73.0,593.0,2.36,740.0,2.95,53.19,47149.0,25078.0,Centro
2019-10-06 20:25:02,Coimbra,LOCAL-060000,0.0,9,155.0,32.0,376.0,3.5,284.0,2.65,51.33,20899.0,10728.0,Centro
2019-10-06 20:25:02,Évora,LOCAL-070000,0.0,3,69.0,21.0,138.0,1.72,108.0,1.34,55.48,14494.0,8041.0,Alentejo
2019-10-06 20:25:02,Faro,LOCAL-080000,0.0,9,67.0,15.0,239.0,3.26,149.0,2.03,52.16,14071.0,7340.0,Algarve
2019-10-06 20:25:02,Guarda,LOCAL-090000,0.0,3,242.0,173.0,735.0,2.49,828.0,2.81,48.5,60818.0,29494.0,Centro
2019-10-06 20:25:02,Leiria,LOCAL-100000,0.0,10,110.0,12.0,291.0,3.87,176.0,2.34,55.96,13439.0,7520.0,Centro
2019-10-06 20:25:02,Lisboa,LOCAL-110000,0.0,48,134.0,6.0,127.0,2.78,114.0,2.49,55.33,8265.0,4573.0,Lisboa
2019-10-06 20:25:02,Madeira,LOCAL-300000,0.0,6,54.0,11.0,39.0,0.55,117.0,1.65,51.16,13838.0,7080.0,Madeira
2019-10-06 20:25:02,Portalegre,LOCAL-120000,0.0,2,69.0,23.0,136.0,1.86,139.0,1.9,57.36,12730.0,7302.0,Alentejo
2019-10-06 20:25:02,Porto,LOCAL-130000,0.0,40,243.0,21.0,223.0,1.93,230.0,1.99,54.31,21271.0,11553.0,Norte
2019-10-06 20:25:02,Santarém,LOCAL-140000,0.0,9,141.0,40.0,609.0,2.65,495.0,2.16,56.78,40414.0,22948.0,Centro
2019-10-06 20:25:02,Setúbal,LOCAL-150000,0.0,18,55.0,3.0,40.0,1.41,39.0,1.38,49.12,5767.0,2833.0,Lisboa
2019-10-06 20:25:02,Viana do Castelo,LOCAL-160000,0.0,6,208.0,96.0,903.0,2.89,547.0,1.75,47.9,65198.0,31229.0,Norte
2019-10-06 20:25:02,Vila Real,LOCAL-170000,0.0,5,197.0,94.0,584.0,2.04,779.0,2.72,44.04,65127.0,28685.0,Norte
2019-10-06 20:25:02,Viseu,LOCAL-180000,0.0,8,277.0,153.0,1485.0,2.6,1242.0,2.17,49.57,115266.0,57142.0,Centro
2019-10-06 20:30:02,Açores,LOCAL-400000,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Açores
2019-10-06 20:30:02,Aveiro,LOCAL-010000,0.0,16,147.0,12.0,186.0,2.92,101.0,1.59,53.3,11953.0,6371.0,Norte
2019-10-06 20:30:02,Beja,LOCAL-020000,0.0,3,75.0,23.0,125.0,1.69,136.0,1.84,52.24,14136.0,7384.0,Alentejo
2019-10-06 20:30:02,Braga,LOCAL-030000,0.0,19,347.0,61.0,888.0,2.89,1029.0,3.35,57.16,53691.0,30689.0,Norte
2019-10-06 20:30:02,Bragança,LOCAL-040000,0.0,3,226.0,96.0,268.0,1.91,323.0,2.3,42.88,32796.0,14064.0,Norte
2019-10-06 20:30:02,Castelo Branco,LOCAL-050000,0.0,4,120.0,73.0,593.0,2.36,740.0,2.95,53.19,47149.0,25078.0,Centro
2019-10-06 20:30:02,Coimbra,LOCAL-060000,0.0,9,155.0,32.0,376.0,3.5,284.0,2.65,51.33,20899.0,10728.0,Centro
2019-10-06 20:30:02,Évora,LOCAL-070000,0.0,3,69.0,21.0,138.0,1.72,108.0,1.34,55.48,14494.0,8041.0,Alentejo
2019-10-06 20:30:02,Faro,LOCAL-080000,0.0,9,67.0,15.0,239.0,3.26,149.0,2.03,52.16,14071.0,7340.0,Algarve
2019-10-06 20:30:02,Guarda,LOCAL-090000,0.0,3,242.0,173.0,735.0,2.49,828.0,2.81,48.5,60818.0,29494.0,Centro
2019-10-06 20:30:02,Leiria,LOCAL-100000,0.0,10,110.0,12.0,291.0,3.87,176.0,2.34,55.96,13439.0,7520.0,Centro
2019-10-06 20:30:02,Lisboa,LOCAL-110000,0.0,48,134.0,6.0,127.0,2.78,114.0,2.49,55.33,8265.0,4573.0,Lisboa
2019-10-06 20:30:02,Madeira,LOCAL-300000,0.0,6,54.0,11.0,39.0,0.55,117.0,1.65,51.16,13838.0,7080.0,Madeira
2019-10-06 20:30:02,Portalegre,LOCAL-120000,0.0,2,69.0,23.0,136.0,1.86,139.0,1.9,57.36,12730.0,7302.0,Alentejo
2019-10-06 20:30:02,Porto,LOCAL-130000,0.0,40,243.0,21.0,223.0,1.93,230.0,1.99,54.31,21271.0,11553.0,Norte
2019-10-06 20:30:02,Santarém,LOCAL-140000,0.0,9,141.0,40.0,609.0,2.65,495.0,2.16,56.78,40414.0,22948.0,Centro
2019-10-06 20:30:02,Setúbal,LOCAL-150000,0.0,18,55.0,3.0,40.0,1.41,39.0,1.38,49.12,5767.0,2833.0,Lisboa
2019-10-06 20:30:02,Viana do Castelo,LOCAL-160000,0.0,6,208.0,96.0,903.0,2.89,547.0,1.75,47.9,65198.0,31229.0,Norte
2019-10-06 20:30:02,Vila Real,LOCAL-170000,0.0,5,197.0,94.0,584.0,2.04,779.0,2.72,44.04,65127.0,28685.0,Norte
2019-10-06 20:30:02,Viseu,LOCAL-180000,0.0,8,277.0,153.0,1485.0,2.6,1242.0,2.17,49.57,115266.0,57142.0,Centro
2019-10-06 20:35:02,Açores,LOCAL-400000,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Açores
2019-10-06 20:35:02,Aveiro,LOCAL-010000,0.0,16,147.0,12.0,186.0,2.92,101.0,1.59,53.3,11953.0,6371.0,Norte
2019-10-06 20:35:02,Beja,LOCAL-020000,0.0,3,75.0,23.0,125.0,1.69,136.0,1.84,52.24,14136.0,7384.0,Alentejo
2019-10-06 20:35:02,Braga,LOCAL-030000,0.0,19,347.0,61.0,888.0,2.89,1029.0,3.35,57.16,53691.0,30689.0,Norte
2019-10-06 20:35:02,Bragança,LOCAL-040000,0.0,3,226.0,96.0,268.0,1.91,323.0,2.3,42.88,32796.0,14064.0,Norte
2019-10-06 20:35:02,Castelo Branco,LOCAL-050000,0.0,4,120.0,73.0,593.0,2.36,740.0,2.95,53.19,47149.0,25078.0,Centro
2019-10-06 20:35:02,Coimbra,LOCAL-060000,0.0,9,155.0,32.0,376.0,3.5,284.0,2.65,51.33,20899.0,10728.0,Centro
2019-10-06 20:35:02,Évora,LOCAL-070000,0.0,3,69.0,21.0,138.0,1.72,108.0,1.34,55.48,14494.0,8041.0,Alentejo
2019-10-06 20:35:02,Faro,LOCAL-080000,0.0,9,67.0,15.0,239.0,3.26,149.0,2.03,52.16,14071.0,7340.0,Algarve
2019-10-06 20:35:02,Guarda,LOCAL-090000,0.0,3,242.0,173.0,735.0,2.49,828.0,2.81,48.5,60818.0,29494.0,Centro
2019-10-06 20:35:02,Leiria,LOCAL-100000,0.0,10,110.0,12.0,291.0,3.87,176.0,2.34,55.96,13439.0,7520.0,Centro
2019-10-06 20:35:02,Lisboa,LOCAL-110000,0.0,48,134.0,6.0,127.0,2.78,114.0,2.49,55.33,8265.0,4573.0,Lisboa
2019-10-06 20:35:02,Madeira,LOCAL-300000,0.0,6,54.0,11.0,39.0,0.55,117.0,1.65,51.16,13838.0,7080.0,Madeira
2019-10-06 20:35:02,Portalegre,LOCAL-120000,0.0,2,69.0,23.0,136.0,1.86,139.0,1.9,57.36,12730.0,7302.0,Alentejo
2019-10-06 20:35:02,Porto,LOCAL-130000,0.0,40,243.0,21.0,223.0,1.93,230.0,1.99,54.31,21271.0,11553.0,Norte
2019-10-06 20:35:02,Santarém,LOCAL-140000,0.0,9,141.0,40.0,609.0,2.65,495.0,2.16,56.78,40414.0,22948.0,Centro
2019-10-06 20:35:02,Setúbal,LOCAL-150000,0.0,18,55.0,3.0,40.0,1.41,39.0,1.38,49.12,5767.0,2833.0,Lisboa
2019-10-06 20:35:02,Viana do Castelo,LOCAL-160000,0.0,6,208.0,96.0,903.0,2.89,547.0,1.75,47.9,65198.0,31229.0,Norte
2019-10-06 20:35:02,Vila Real,LOCAL-170000,0.0,5,197.0,94.0,584.0,2.04,779.0,2.72,44.04,65127.0,28685.0,Norte
2019-10-06 20:35:02,Viseu,LOCAL-180000,0.0,8,277.0,153.0,1485.0,2.6,1242.0,2.17,49.57,115266.0,57142.0,Centro
2019-10-06 20:40:02,Açores,LOCAL-400000,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Açores
2019-10-06 20:40:02,Aveiro,LOCAL-010000,0.0,16,147.0,12.0,186.0,2.92,101.0,1.59,53.3,11953.0,6371.0,Norte
2019-10-06 20:40:02,Beja,LOCAL-020000,0.0,3,75.0,23.0,125.0,1.69,136.0,1.84,52.24,14136.0,7384.0,Alentejo
2019-10-06 20:40:02,Braga,LOCAL-030000,0.0,19,347.0,61.0,888.0,2.89,1029.0,3.35,57.16,53691.0,30689.0,Norte
2019-10-06 20:40:02,Bragança,LOCAL-040000,0.0,3,226.0,96.0,268.0,1.91,323.0,2.3,42.88,32796.0,14064.0,Norte
2019-10-06 20:40:02,Castelo Branco,LOCAL-050000,0.0,4,120.0,73.0,593.0,2.36,740.0,2.95,53.19,47149.0,25078.0,Centro
2019-10-06 20:40:02,Coimbra,LOCAL-060000,0.0,9,155.0,32.0,376.0,3.5,284.0,2.65,51.33,20899.0,10728.0,Centro
2019-10-06 20:40:02,Évora,LOCAL-070000,0.0,3,69.0,21.0,138.0,1.72,108.0,1.34,55.48,14494.0,8041.0,Alentejo
2019-10-06 20:40:02,Faro,LOCAL-080000,0.0,9,67.0,15.0,239.0,3.26,149.0,2.03,52.16,14071.0,7340.0,Algarve
2019-10-06 20:40:02,Guarda,LOCAL-090000,0.0,3,242.0,173.0,735.0,2.49,828.0,2.81,48.5,60818.0,29494.0,Centro
2019-10-06 20:40:02,Leiria,LOCAL-100000,0.0,10,110.0,12.0,291.0,3.87,176.0,2.34,55.96,13439.0,7520.0,Centro
2019-10-06 20:40:02,Lisboa,LOCAL-110000,0.0,48,134.0,6.0,127.0,2.78,114.0,2.49,55.33,8265.0,4573.0,Lisboa
2019-10-06 20:40:02,Madeira,LOCAL-300000,0.0,6,54.0,11.0,39.0,0.55,117.0,1.65,51.16,13838.0,7080.0,Madeira
2019-10-06 20:40:02,Portalegre,LOCAL-120000,0.0,2,69.0,23.0,136.0,1.86,139.0,1.9,57.36,12730.0,7302.0,Alentejo
2019-10-06 20:40:02,Porto,LOCAL-130000,0.0,40,243.0,21.0,223.0,1.93,230.0,1.99,54.31,21271.0,11553.0,Norte
2019-10-06 20:40:02,Santarém,LOCAL-140000,0.0,9,141.0,40.0,609.0,2.65,495.0,2.16,56.78,40414.0,22948.0,Centro
2019-10-06 20:40:02,Setúbal,LOCAL-150000,0.0,18,55.0,3.0,40.0,1.41,39.0,1.38,49.12,5767.0,2833.0,Lisboa
2019-10-06 20:40:02,Viana do Castelo,LOCAL-160000,0.0,6,208.0,96.0,903.0,2.89,547.0,1.75,47.9,65198.0,31229.0,Norte
2019-10-06 20:40:02,Vila Real,LOCAL-170000,0.0,5,197.0,94.0,584.0,2.04,779.0,2.72,44.04,65127.0,28685.0,Norte
2019-10-06 20:40:02,Viseu,LOCAL-180000,0.0,8,277.0,153.0,1485.0,2.6,1242.0,2.17,49.57,115266.0,57142.0,Centro
2019-10-06 20:45:02,Açores,LOCAL-400000,0.0,5,156.0,47.0,727.0,5.38,189.0,1.4,37.15,36393.0,13520.0,Açores
2019-10-06 20:45:02,Aveiro,LOCAL-010000,0.0,16,147.0,12.0,186.0,2.92,101.0,1.59,53.3,11953.0,6371.0,Norte
2019-10-06 20:45:02,Beja,LOCAL-020000,0.0,3,75.0,61.0,864.0,2.05,751.0,1.78,53.15,79436.0,42217.0,Alentejo
2019-10-06 20:45:02,Braga,LOCAL-030000,0.0,19,347.0,61.0,888.0,2.89,1029.0,3.35,57.16,53691.0,30689.0,Norte
2019-10-06 20:45:02,Bragança,LOCAL-040000,0.0,3,226.0,96.0,268.0,1.91,323.0,2.3,42.88,32796.0,14064.0,Norte
2019-10-06 20:45:02,Castelo Branco,LOCAL-050000,0.0,4,120.0,73.0,593.0,2.36,740.0,2.95,53.19,47149.0,25078.0,Centro
2019-10-06 20:45:02,Coimbra,LOCAL-060000,0.0,9,155.0,32.0,376.0,3.5,284.0,2.65,51.33,20899.0,10728.0,Centro
2019-10-06 20:45:02,Évora,LOCAL-070000,0.0,3,69.0,21.0,138.0,1.72,108.0,1.34,55.48,14494.0,8041.0,Alentejo
2019-10-06 20:45:02,Faro,LOCAL-080000,0.0,9,67.0,15.0,239.0,3.26,149.0,2.03,52.16,14071.0,7340.0,Algarve
2019-10-06 20:45:02,Guarda,LOCAL-090000,0.0,3,242.0,173.0,735.0,2.49,828.0,2.81,48.5,60818.0,29494.0,Centro
2019-10-06 20:45:02,Leiria,LOCAL-100000,0.0,10,110.0,12.0,291.0,3.87,176.0,2.34,55.96,13439.0,7520.0,Centro
2019-10-06 20:45:02,Lisboa,LOCAL-110000,0.0,48,134.0,6.0,127.0,2.78,114.0,2.49,55.33,8265.0,4573.0,Lisboa
2019-10-06 20:45:02,Madeira,LOCAL-300000,0.0,6,54.0,11.0,39.0,0.55,117.0,1.65,51.16,13838.0,7080.0,Madeira
2019-10-06 20:45:02,Portalegre,LOCAL-120000,0.0,2,69.0,23.0,136.0,1.86,139.0,1.9,57.36,12730.0,7302.0,Alentejo
2019-10-06 20:45:02,Porto,LOCAL-130000,0.0,40,243.0,21.0,223.0,1.93,230.0,1.99,54.31,21271.0,11553.0,Norte
2019-10-06 20:45:02,Santarém,LOCAL-140000,0.0,9,141.0,40.0,609.0,2.65,495.0,2.16,56.78,40414.0,22948.0,Centro
2019-10-06 20:45:02,Setúbal,LOCAL-150000,0.0,18,55.0,3.0,40.0,1.41,39.0,1.38,49.12,5767.0,2833.0,Lisboa
2019-10-06 20:45:02,Viana do Castelo,LOCAL-160000,0.0,6,208.0,96.0,903.0,2.89,547.0,1.75,47.9,65198.0,31229.0,Norte
2019-10-06 20:45:02,Vila Real,LOCAL-170000,0.0,5,197.0,94.0,584.0,2.04,779.0,2.72,44.04,65127.0,28685.0,Norte
2019-10-06 20:45:02,Viseu,LOCAL-180000,0.0,8,277.0,153.0,1485.0,2.6,1242.0,2.17,49.57,115266.0,57142.0,Centro
2019-10-06 20:50:01,Açores,LOCAL-400000,0.0,5,156.0,47.0,727.0,5.38,189.0,1.4,37.15,36393.0,13520.0,Açores
2019-10-06 20:50:01,Aveiro,LOCAL-010000,0.0,16,147.0,12.0,186.0,2.92,101.0,1.59,53.3,11953.0,6371.0,Norte
2019-10-06 20:50:01,Beja,LOCAL-020000,0.0,3,75.0,66.0,1080.0,2.08,898.0,1.73,52.26,99343.0,51916.0,Alentejo
2019-10-06 20:50:01,Braga,LOCAL-030000,3.0,16,347.0,213.0,5688.0,3.12,3523.0,1.93,59.45,306304.0,182088.0,Norte
2019-10-06 20:50:01,Bragança,LOCAL-040000,0.0,3,226.0,195.0,806.0,2.07,881.0,2.27,44.39,87609.0,38886.0,Norte
2019-10-06 20:50:01,Castelo Branco,LOCAL-050000,0.0,4,120.0,113.0,1371.0,2.39,1544.0,2.69,55.09,104284.0,57446.0,Centro
2019-10-06 20:50:01,Coimbra,LOCAL-060000,0.0,9,155.0,32.0,376.0,3.5,284.0,2.65,51.33,20899.0,10728.0,Centro
2019-10-06 20:50:01,Évora,LOCAL-070000,0.0,3,69.0,21.0,138.0,1.72,108.0,1.34,55.48,14494.0,8041.0,Alentejo
2019-10-06 20:50:01,Faro,LOCAL-080000,0.0,9,67.0,15.0,239.0,3.26,149.0,2.03,52.16,14071.0,7340.0,Algarve
2019-10-06 20:50:01,Guarda,LOCAL-090000,0.0,3,242.0,173.0,735.0,2.49,828.0,2.81,48.5,60818.0,29494.0,Centro
2019-10-06 20:50:01,Leiria,LOCAL-100000,0.0,10,110.0,12.0,291.0,3.87,176.0,2.34,55.96,13439.0,7520.0,Centro
2019-10-06 20:50:01,Lisboa,LOCAL-110000,0.0,48,134.0,6.0,127.0,2.78,114.0,2.49,55.33,8265.0,4573.0,Lisboa
2019-10-06 20:50:01,Madeira,LOCAL-300000,0.0,6,54.0,11.0,39.0,0.55,117.0,1.65,51.16,13838.0,7080.0,Madeira
2019-10-06 20:50:01,Portalegre,LOCAL-120000,0.0,2,69.0,23.0,136.0,1.86,139.0,1.9,57.36,12730.0,7302.0,Alentejo
2019-10-06 20:50:01,Porto,LOCAL-130000,2.0,38,243.0,103.0,2604.0,2.13,2352.0,1.93,57.54,212135.0,122060.0,Norte
2019-10-06 20:50:01,Santarém,LOCAL-140000,0.0,9,141.0,40.0,609.0,2.65,495.0,2.16,56.78,40414.0,22948.0,Centro
2019-10-06 20:50:01,Setúbal,LOCAL-150000,0.0,18,55.0,3.0,40.0,1.41,39.0,1.38,49.12,5767.0,2833.0,Lisboa
2019-10-06 20:50:01,Viana do Castelo,LOCAL-160000,0.0,6,208.0,96.0,903.0,2.89,547.0,1.75,47.9,65198.0,31229.0,Norte
2019-10-06 20:50:01,Vila Real,LOCAL-170000,1.0,4,197.0,165.0,1450.0,2.16,1659.0,2.47,44.08,152282.0,67126.0,Norte
2019-10-06 20:50:01,Viseu,LOCAL-180000,0.0,8,277.0,153.0,1485.0,2.6,1242.0,2.17,49.57,115266.0,57142.0,Centro
2019-10-06 20:55:01,Açores,LOCAL-400000,0.0,5,156.0,47.0,727.0,5.38,189.0,1.4,37.15,36393.0,13520.0,Açores
2019-10-06 20:55:01,Aveiro,LOCAL-010000,0.0,16,147.0,60.0,2718.0,3.13,1573.0,1.81,54.59,158826.0,86709.0,Norte
2019-10-06 20:55:01,Beja,LOCAL-020000,0.0,3,75.0,66.0,1080.0,2.08,898.0,1.73,52.26,99343.0,51916.0,Alentejo
2019-10-06 20:55:01,Braga,LOCAL-030000,4.0,15,347.0,239.0,6737.0,3.11,4090.0,1.89,59.42,364865.0,216795.0,Norte
2019-10-06 20:55:01,Bragança,LOCAL-040000,0.0,3,226.0,195.0,806.0,2.07,881.0,2.27,44.39,87609.0,38886.0,Norte
2019-10-06 20:55:01,Castelo Branco,LOCAL-050000,0.0,4,120.0,113.0,1371.0,2.39,1544.0,2.69,55.09,104284.0,57446.0,Centro
2019-10-06 20:55:01,Coimbra,LOCAL-060000,0.0,9,155.0,111.0,2643.0,3.52,1661.0,2.21,52.19,144041.0,75181.0,Centro
2019-10-06 20:55:01,Évora,LOCAL-070000,0.0,3,69.0,52.0,728.0,2.08,497.0,1.42,53.49,65359.0,34961.0,Alentejo
2019-10-06 20:55:01,Faro,LOCAL-080000,0.0,9,67.0,45.0,1672.0,3.01,1074.0,1.93,47.06,118152.0,55602.0,Algarve
2019-10-06 20:55:01,Guarda,LOCAL-090000,0.0,3,242.0,173.0,735.0,2.49,828.0,2.81,48.5,60818.0,29494.0,Centro
2019-10-06 20:55:01,Leiria,LOCAL-100000,0.0,10,110.0,57.0,2459.0,3.83,1575.0,2.45,54.47,117793.0,64157.0,Centro
2019-10-06 20:55:01,Lisboa,LOCAL-110000,0.0,48,134.0,23.0,667.0,3.15,487.0,2.3,55.77,37946.0,21163.0,Lisboa
2019-10-06 20:55:01,Madeira,LOCAL-300000,0.0,6,54.0,11.0,39.0,0.55,117.0,1.65,51.16,13838.0,7080.0,Madeira
2019-10-06 20:55:01,Portalegre,LOCAL-120000,0.0,2,69.0,53.0,651.0,2.11,585.0,1.9,52.89,58219.0,30791.0,Alentejo
2019-10-06 20:55:01,Porto,LOCAL-130000,2.0,38,243.0,113.0,2994.0,2.13,2706.0,1.93,57.82,242639.0,140298.0,Norte
2019-10-06 20:55:01,Santarém,LOCAL-140000,0.0,9,141.0,40.0,609.0,2.65,495.0,2.16,56.78,40414.0,22948.0,Centro
2019-10-06 20:55:01,Setúbal,LOCAL-150000,0.0,18,55.0,20.0,798.0,2.53,478.0,1.52,52.23,60373.0,31533.0,Lisboa
2019-10-06 20:55:01,Viana do Castelo,LOCAL-160000,2.0,4,208.0,173.0,2480.0,2.98,1503.0,1.8,48.89,170462.0,83340.0,Norte
2019-10-06 20:55:01,Vila Real,LOCAL-170000,1.0,4,197.0,165.0,1450.0,2.16,1659.0,2.47,44.08,152282.0,67126.0,Norte
2019-10-06 20:55:01,Viseu,LOCAL-180000,0.0,8,277.0,153.0,1485.0,2.6,1242.0,2.17,49.57,115266.0,57142.0,Centro
2019-10-06 21:00:01,Açores,LOCAL-400000,0.0,5,156.0,69.0,1197.0,5.46,296.0,1.35,38.51,56949.0,21930.0,Açores
2019-10-06 21:00:01,Aveiro,LOCAL-010000,0.0,16,147.0,60.0,2718.0,3.13,1573.0,1.81,54.59,158826.0,86709.0,Norte
2019-10-06 21:00:01,Beja,LOCAL-020000,0.0,3,75.0,70.0,1110.0,2.06,926.0,1.71,51.77,104307.0,54000.0,Alentejo
2019-10-06 21:00:01,Braga,LOCAL-030000,4.0,15,347.0,239.0,6737.0,3.11,4090.0,1.89,59.42,364865.0,216795.0,Norte
2019-10-06 21:00:01,Bragança,LOCAL-040000,0.0,3,226.0,200.0,833.0,2.06,925.0,2.29,44.39,91160.0,40467.0,Norte
2019-10-06 21:00:01,Castelo Branco,LOCAL-050000,0.0,4,120.0,114.0,1375.0,2.38,1553.0,2.69,55.05,104898.0,57748.0,Centro
2019-10-06 21:00:01,Coimbra,LOCAL-060000,1.0,8,155.0,114.0,2927.0,3.55,1841.0,2.23,52.12,158205.0,82460.0,Centro
2019-10-06 21:00:01,Évora,LOCAL-070000,0.0,3,69.0,55.0,789.0,2.1,550.0,1.46,54.09,69570.0,37632.0,Alentejo
2019-10-06 21:00:01,Faro,LOCAL-080000,0.0,9,67.0,47.0,1906.0,3.03,1209.0,1.92,47.63,131945.0,62841.0,Algarve
2019-10-06 21:00:01,Guarda,LOCAL-090000,0.0,3,242.0,233.0,1512.0,2.67,1551.0,2.74,49.15,115213.0,56630.0,Centro
2019-10-06 21:00:01,Leiria,LOCAL-100000,0.0,10,110.0,59.0,2832.0,3.86,1771.0,2.42,53.54,136921.0,73309.0,Centro
2019-10-06 21:00:01,Lisboa,LOCAL-110000,0.0,48,134.0,24.0,751.0,3.18,526.0,2.23,55.82,42295.0,23611.0,Lisboa
2019-10-06 21:00:01,Madeira,LOCAL-300000,0.0,6,54.0,38.0,248.0,0.55,854.0,1.88,50.27,90256.0,45373.0,Madeira
2019-10-06 21:00:01,Portalegre,LOCAL-120000,0.0,2,69.0,53.0,651.0,2.11,585.0,1.9,52.89,58219.0,30791.0,Alentejo
2019-10-06 21:00:01,Porto,LOCAL-130000,2.0,38,243.0,126.0,3610.0,2.19,3192.0,1.93,57.69,285999.0,164993.0,Norte
2019-10-06 21:00:01,Santarém,LOCAL-140000,1.0,8,141.0,108.0,3457.0,2.92,2372.0,2.01,54.63,216561.0,118303.0,Centro
2019-10-06 21:00:01,Setúbal,LOCAL-150000,0.0,18,55.0,20.0,798.0,2.53,478.0,1.52,52.23,60373.0,31533.0,Lisboa
2019-10-06 21:00:01,Viana do Castelo,LOCAL-160000,2.0,4,208.0,182.0,2675.0,2.98,1607.0,1.79,48.97,183188.0,89714.0,Norte
2019-10-06 21:00:01,Vila Real,LOCAL-170000,1.0,4,197.0,166.0,1455.0,2.16,1660.0,2.47,44.07,152663.0,67276.0,Norte
2019-10-06 21:00:01,Viseu,LOCAL-180000,2.0,6,277.0,257.0,3689.0,2.76,2847.0,2.13,50.43,265063.0,133681.0,Centro
2019-10-06 21:05:01,Açores,LOCAL-400000,0.0,5,156.0,81.0,1444.0,5.42,389.0,1.46,38.09,69974.0,26654.0,Açores
2019-10-06 21:05:01,Aveiro,LOCAL-010000,0.0,16,147.0,68.0,3144.0,3.19,1804.0,1.83,53.77,183245.0,98537.0,Norte
2019-10-06 21:05:01,Beja,LOCAL-020000,1.0,2,75.0,72.0,1167.0,2.07,962.0,1.71,51.71,108991.0,56360.0,Alentejo
2019-10-06 21:05:01,Braga,LOCAL-030000,4.0,15,347.0,252.0,7319.0,3.13,4396.0,1.88,59.61,391829.0,233555.0,Norte
2019-10-06 21:05:01,Bragança,LOCAL-040000,0.0,3,226.0,205.0,849.0,2.04,944.0,2.27,44.38,93582.0,41530.0,Norte
2019-10-06 21:05:01,Castelo Branco,LOCAL-050000,0.0,4,120.0,115.0,1411.0,2.41,1564.0,2.67,55.08,106166.0,58479.0,Centro
2019-10-06 21:05:01,Coimbra,LOCAL-060000,1.0,8,155.0,114.0,2927.0,3.55,1841.0,2.23,52.12,158205.0,82460.0,Centro
2019-10-06 21:05:01,Évora,LOCAL-070000,0.0,3,69.0,59.0,832.0,2.08,596.0,1.49,54.16,73842.0,39990.0,Alentejo
2019-10-06 21:05:01,Faro,LOCAL-080000,0.0,9,67.0,49.0,2227.0,3.0,1402.0,1.89,47.29,157125.0,74312.0,Algarve
2019-10-06 21:05:01,Guarda,LOCAL-090000,0.0,3,242.0,236.0,1540.0,2.66,1594.0,2.75,49.15,117861.0,57929.0,Centro
2019-10-06 21:05:01,Leiria,LOCAL-100000,1.0,9,110.0,64.0,3493.0,3.87,2175.0,2.41,53.07,170133.0,90298.0,Centro
2019-10-06 21:05:01,Lisboa,LOCAL-110000,0.0,48,134.0,29.0,1040.0,3.09,696.0,2.07,56.88,59191.0,33667.0,Lisboa
2019-10-06 21:05:01,Madeira,LOCAL-300000,0.0,6,54.0,42.0,336.0,0.54,1127.0,1.81,50.25,124121.0,62366.0,Madeira
2019-10-06 21:05:01,Portalegre,LOCAL-120000,0.0,2,69.0,55.0,676.0,2.13,602.0,1.9,52.93,59875.0,31692.0,Alentejo
2019-10-06 21:05:01,Porto,LOCAL-130000,2.0,38,243.0,133.0,3907.0,2.21,3363.0,1.91,57.86,304916.0,176417.0,Norte
2019-10-06 21:05:01,Santarém,LOCAL-140000,1.0,8,141.0,113.0,3653.0,2.9,2480.0,1.97,54.52,231343.0,126138.0,Centro
